name,sentiment,rating
Mercat a la Planxa,negative,2
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,1
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,1
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,2
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,1
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,5
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,1
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,3
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,3
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,3
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,2
Mercat a la Planxa,negative,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,2
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,5
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,2
Mercat a la Planxa,negative,3
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,1
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,2
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,3
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,2
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,4
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,1
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,2
Mercat a la Planxa,negative,2
Mercat a la Planxa,negative,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,5
Mercat a la Planxa,negative,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,2
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,negative,3
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,2
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,negative,1
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,5
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,4
Mercat a la Planxa,positive,3
Mercat a la Planxa,positive,3
Fashion Nails,positive,3
Fashion Nails,positive,3
Fashion Nails,negative,1
Fashion Nails,negative,3
Department of Business Affairs and Consumer Protection,positive,5
Department of Business Affairs and Consumer Protection,negative,4
Pockets Restaurant,positive,3
Pockets Restaurant,positive,3
Avis Rent A Car,positive,4
Mb Financial Bank,negative,1
Roosevelt Cleaners,positive,3
"Kevin J. Regan, DC, PC",negative,5
Panda Express,negative,3
Panda Express,negative,4
Panda Express,positive,5
Panda Express,positive,4
Panda Express,negative,4
Panda Express,positive,3
Flight Centre,negative,1
Akal Yoga,positive,5
Akal Yoga,negative,5
Akal Yoga,positive,5
Sam's Wines & Spirits,positive,5
Sam's Wines & Spirits,negative,3
Sam's Wines & Spirits,positive,5
Sam's Wines & Spirits,negative,3
Sam's Wines & Spirits,negative,5
Sam's Wines & Spirits,positive,5
Sam's Wines & Spirits,positive,4
Sam's Wines & Spirits,negative,3
Sam's Wines & Spirits,negative,1
Sam's Wines & Spirits,positive,3
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,4
Canady Le Chocolatier,negative,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,negative,5
Canady Le Chocolatier,positive,4
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,negative,5
Canady Le Chocolatier,negative,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,2
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,4
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,negative,4
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,negative,5
Canady Le Chocolatier,positive,4
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,4
Canady Le Chocolatier,positive,5
Canady Le Chocolatier,positive,5
Berry Chill,positive,5
Berry Chill,positive,3
Berry Chill,positive,5
Berry Chill,positive,5
Berry Chill,positive,2
Berry Chill,negative,5
Berry Chill,negative,2
Berry Chill,negative,3
Berry Chill,positive,4
Berry Chill,positive,4
Berry Chill,positive,4
Berry Chill,positive,5
Berry Chill,positive,4
Berry Chill,negative,5
Berry Chill,negative,5
Berry Chill,positive,5
Berry Chill,positive,5
Berry Chill,positive,2
Berry Chill,negative,3
Berry Chill,positive,5
Berry Chill,negative,4
Berry Chill,negative,5
Berry Chill,positive,5
Berry Chill,positive,4
Berry Chill,positive,4
Berry Chill,positive,4
Berry Chill,positive,3
Berry Chill,positive,5
Berry Chill,negative,3
Berry Chill,negative,2
Berry Chill,negative,1
Berry Chill,positive,5
Berry Chill,positive,4
Berry Chill,negative,1
Little Branch Cafe,positive,4
Little Branch Cafe,negative,4
Little Branch Cafe,positive,3
Little Branch Cafe,positive,5
Little Branch Cafe,positive,4
Little Branch Cafe,positive,4
Little Branch Cafe,negative,5
Little Branch Cafe,negative,4
Little Branch Cafe,positive,5
Little Branch Cafe,positive,5
Little Branch Cafe,positive,5
Little Branch Cafe,positive,4
Little Branch Cafe,positive,4
Little Branch Cafe,positive,2
Little Branch Cafe,negative,2
Little Branch Cafe,positive,4
Little Branch Cafe,positive,3
Little Branch Cafe,negative,3
Little Branch Cafe,negative,1
Little Branch Cafe,negative,4
Little Branch Cafe,negative,2
Little Branch Cafe,negative,4
Little Branch Cafe,positive,3
Little Branch Cafe,positive,4
Little Branch Cafe,positive,4
Little Branch Cafe,positive,5
Little Branch Cafe,positive,5
Little Branch Cafe,positive,1
Little Branch Cafe,negative,4
Little Branch Cafe,positive,2
Little Branch Cafe,positive,5
Little Branch Cafe,positive,4
Little Branch Cafe,positive,3
Little Branch Cafe,positive,5
Little Branch Cafe,positive,4
Jamba Juice,positive,5
Jamba Juice,positive,3
Dunkin'  Donuts,negative,2
Dunkin'  Donuts,positive,3
Mon Ami Coiffeur,negative,1
McDonald's,positive,2
McDonald's,negative,1
McDonald's,positive,4
McDonald's,positive,2
Ethics,positive,5
Cook County Treasurer's Office,negative,1
The Hot Comb Salon,positive,5
The Hot Comb Salon,negative,5
Mister 312,positive,5
Mister 312,positive,2
Mister 312,positive,4
Mister 312,positive,5
Mister 312,positive,3
Rainforest Learning Center,positive,5
Zacatacos,positive,2
Zacatacos,positive,5
Zacatacos,positive,4
Zacatacos,positive,4
Zacatacos,negative,4
Zacatacos,positive,4
Zacatacos,positive,4
Zacatacos,negative,3
Mali Jewelry and Accessories,positive,3
Mali Jewelry and Accessories,positive,4
Mali Jewelry and Accessories,positive,5
Mali Jewelry and Accessories,positive,5
Mali Jewelry and Accessories,positive,1
Mali Jewelry and Accessories,positive,3
WineStyles,positive,5
WineStyles,positive,5
WineStyles,positive,4
WineStyles,negative,5
WineStyles,positive,5
WineStyles,positive,5
WineStyles,positive,5
WineStyles,positive,4
WineStyles,positive,4
Renaissance Chicago Downtown Hotel,positive,5
Renaissance Chicago Downtown Hotel,negative,4
Renaissance Chicago Downtown Hotel,positive,4
Renaissance Chicago Downtown Hotel,positive,4
Renaissance Chicago Downtown Hotel,positive,2
Renaissance Chicago Downtown Hotel,negative,4
Renaissance Chicago Downtown Hotel,positive,5
Renaissance Chicago Downtown Hotel,positive,5
Renaissance Chicago Downtown Hotel,positive,5
Renaissance Chicago Downtown Hotel,positive,4
Renaissance Chicago Downtown Hotel,negative,3
Renaissance Chicago Downtown Hotel,positive,4
Renaissance Chicago Downtown Hotel,positive,2
Renaissance Chicago Downtown Hotel,positive,5
Hotel Burnham,positive,5
Hotel Burnham,positive,4
Hotel Burnham,positive,5
Hotel Burnham,positive,5
Hotel Burnham,positive,4
Hotel Burnham,positive,5
Noodles & Company,positive,5
Noodles & Company,negative,4
Noodles & Company,positive,5
Noodles & Company,negative,2
Noodles & Company,negative,2
Noodles & Company,negative,1
Noodles & Company,negative,5
Noodles & Company,negative,3
Noodles & Company,positive,5
Noodles & Company,positive,2
Noodles & Company,negative,3
Noodles & Company,positive,5
Noodles & Company,negative,3
Noodles & Company,negative,3
Noodles & Company,negative,2
Noodles & Company,positive,4
Noodles & Company,positive,3
Noodles & Company,negative,1
Noodles & Company,positive,4
Noodles & Company,positive,3
Noodles & Company,positive,3
Noodles & Company,negative,2
Noodles & Company,negative,3
Noodles & Company,negative,2
Noodles & Company,positive,3
Noodles & Company,positive,4
Noodles & Company,negative,1
Noodles & Company,negative,3
Noodles & Company,positive,3
Noodles & Company,positive,4
Noodles & Company,negative,1
Noodles & Company,negative,4
Noodles & Company,negative,4
Noodles & Company,negative,1
Noodles & Company,negative,2
Noodles & Company,negative,3
Noodles & Company,positive,1
Noodles & Company,positive,5
Noodles & Company,negative,2
Noodles & Company,negative,3
Bikram Yoga Chicago,positive,3
Bikram Yoga Chicago,positive,4
Bikram Yoga Chicago,positive,4
Bikram Yoga Chicago,positive,5
Bikram Yoga Chicago,positive,5
Bikram Yoga Chicago,positive,5
Bikram Yoga Chicago,positive,5
"Sang Park, DDS",positive,5
"Sang Park, DDS",negative,1
Sopraffina Marketcaffe,positive,3
Sopraffina Marketcaffe,positive,5
Sopraffina Marketcaffe,negative,3
Sopraffina Marketcaffe,negative,4
Sopraffina Marketcaffe,negative,1
Sopraffina Marketcaffe,positive,4
Sopraffina Marketcaffe,negative,3
Sopraffina Marketcaffe,positive,4
Sopraffina Marketcaffe,negative,3
Einstein Bros Bagels,negative,2
Australian Homemade,positive,3
Australian Homemade,positive,5
Fine Swiss Watch Repair,negative,5
Quizno's,positive,5
Quizno's,negative,2
Salon Heaven & Spa,negative,5
Salon Heaven & Spa,positive,4
Salon Heaven & Spa,positive,4
Salon Heaven & Spa,positive,4
Salon Heaven & Spa,negative,5
Salon Heaven & Spa,positive,5
Salon Heaven & Spa,negative,5
Columbia College Chicago,negative,3
Columbia College Chicago,negative,1
Columbia College Chicago,positive,4
Columbia College Chicago,positive,3
Columbia College Chicago,negative,2
Columbia College Chicago,negative,4
Columbia College Chicago,positive,4
Columbia College Chicago,negative,4
Columbia College Chicago,positive,3
Columbia College Chicago,positive,4
Columbia College Chicago,negative,3
Columbia College Chicago,positive,3
Federal Plaza Farmers Market,positive,4
Federal Plaza Farmers Market,positive,4
Federal Plaza Farmers Market,positive,4
Federal Plaza Farmers Market,negative,4
Federal Plaza Farmers Market,negative,4
Federal Plaza Farmers Market,positive,4
Federal Plaza Farmers Market,positive,4
Federal Plaza Farmers Market,positive,4
Kim & Carlos Hot Dog Stand,positive,5
Kim & Carlos Hot Dog Stand,negative,4
Kim & Carlos Hot Dog Stand,positive,4
Kim & Carlos Hot Dog Stand,positive,4
Kim & Carlos Hot Dog Stand,negative,5
Kim & Carlos Hot Dog Stand,positive,5
Kim & Carlos Hot Dog Stand,negative,5
Kim & Carlos Hot Dog Stand,positive,5
Kim & Carlos Hot Dog Stand,positive,5
Knowledgeadvisors,negative,1
Charter Boat Chicago,positive,5
P J Beauty Supply,positive,4
Office Depot,positive,4
Aria,negative,3
Aria,positive,3
Aria,negative,3
Aria,positive,5
Aria,positive,5
Aria,positive,2
Aria,positive,5
Aria,positive,5
Aria,positive,2
Aria,positive,3
Aria,positive,3
Aria,negative,2
Aria,positive,3
Aria,positive,4
Aria,negative,2
Aria,positive,4
Aria,positive,3
Aria,positive,4
Aria,negative,3
Aria,negative,2
Aria,positive,3
Aria,negative,1
Aria,positive,3
Aria,positive,5
Aria,positive,4
Aria,positive,5
Aria,positive,4
Aria,positive,4
Aria,positive,3
Aria,positive,5
Aria,negative,2
Aria,positive,3
Aria,positive,4
Aria,positive,4
Aria,positive,4
Aria,positive,5
Aria,positive,5
Aria,positive,4
Aria,positive,4
Aria,positive,5
Aria,positive,4
Aria,positive,2
Aria,positive,4
Aria,positive,4
Aria,negative,2
Aria,positive,2
Aria,positive,5
Aria,positive,3
