Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
120585,La Taberna on Halsted,La Taberna on Halsted,2043549,Restaurant,Risk 1 (High),1301 S HALSTED ST,CHICAGO,IL,60607,09/23/2010,License,Fail,"8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: Equipment and utensils should get proper exposure to the sanitizing solution during the rinse cycle.  Bactericidal treatment shall consist of exposure of all dish and utensil surfaces to a rinse of clean water at a temperature of not less than 180F. 
 
The high temperature dishmachine has a 115 f final rinse temperature, The final rinse needs to be 180 f. | 9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: All food establishments shall be provided with an adequate supply of hot and cold water under pressure properly connected to the city water supply. 
No hot water, restore hot water under city pressure. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. 
 
Live smallfly activity in the dining room must be eliminated. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Repair the leaking mop sink faucet. 
Repair the 3-comp sink faucet so it reaches all three compartments and stays that way. 
Clean the bathroom ceiling vents. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
Resael the floor around the back door utilities so it is smooth and sanitary. 
Clean the basement floor. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: Between uses and during storage ice dispensing utensils and ice receptacles shall be stored in a way that protects them from contamination.",41.86536070267636,-87.64671741056063,"(41.86536070267636, -87.64671741056063)"
120586,La Taberna on Halsted,La Taberna on Halsted,2043550,Restaurant,Risk 1 (High),1301 S HALSTED ST,CHICAGO,IL,60607,09/23/2010,License-Task Force,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: All food establishments shall be provided with an adequate supply of hot and cold water under pressure properly connected to the city water supply. 
Restore hot water.",41.86536070267636,-87.64671741056063,"(41.86536070267636, -87.64671741056063)"
315239,"HONG KONG CAFE, INC","HONG KONG CAFE, INC",2048115,Restaurant,Risk 1 (High),5 S WABASH AVE,CHICAGO,IL,60603,08/02/2010,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: All food establishments that display, prepare, or store potentially hazardous food shall have adequate refrigerated food storage facilities. 
 
FOUND SEVERAL REACH IN COOLERS AND WALK IN COOLER AT IMPROPER TEMPERATURES RANGING BETWEEN 44-48 DEGREES F.  MUST REPAIR OR ADJUST COOLERS SO THAT THEY MAINTAIN 40 DEGREES F AND BELOW.  ALSO, STEAM TABLE NOT ON.  MUST HAVE STEAM TABLE AND ALL HOLDING EQUIPMENT ON TO VERIFY THAT IT WORKS PROPERLY.  7-38-005A | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. 
 
MUST PROVIDE A COMPLETE PEST CONTROL LOG BOOK ON SITE.  7-38-020. | 8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: Equipment and utensils should get proper exposure to the sanitizing solution during the rinse cycle.  Bactericidal treatment shall consist of exposure of all dish and utensil surfaces to a rinse of clean water at a temperature of not less than 180F. 
 
NO SANITIZING SOLUTION REGISTERING AT LOW TEMP DISH MACHINE.  MUST REPAIR, SO THAT MULTI USE ITEMS CAN BE PROPERLY WASHED,RINSED AND SANITIZED IN DISH MACHINE.  7-38-030. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: All dishwashing machines must be of a type that complies with all requirements of the plumbing section of the Municipal Code of Chicago and Rules and Regulation of the Board of Health. 
 
FOUND THREE COMPARTMENT SINK MOUNTED BETWEEN TWO EXISTING WALLS WITH LEGS REMOVED AND UNABLE TO ATTACH A METAL DRAIN BOARD.  MUST INSTALL A METAL DRAIN BOARD AT THREE COMPARTMENT SINK AND PROPERLY INSTALL AND MAINTAIN.  7-38-030. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
 
MUST DETAIL CLEAN ALL COUNTER TOPS, INTERIOR OF COOLERS,WALLS AND FLOORS AND REMOVE DIRT,FOOD DEBRIS AND STICKY RESIDUES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline. 
 
MUST REPAIR VENTILATION IN BOTH WASHROOMS.  MUST REPAIR COLD WATER HANDLE AT WASHBOWL IN WOMENS WASHROOM AND INCREASE COLD WATER PRESSURE.  MUST INSTALL A BACKFLOW DEVICE AT MOP SINK, SODA DISPENCER AND ICE MACHINE. (IF PRESENT,MUST LOCATE AND MAKE AVAILABLE FOR INSPECTION) | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
MUST INSTALL A SPLASH GUARD BETWEEN THE MOP SINK AND THE HAND SINK IN REAR PREP AREA. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces. 
 
REPLACE BURNED OUT LIGHT BULBS OVER REAR STORAGE AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
SCRAPE AND REPAINT ALL PEELING PAINT IN REAR STORAGE AREAS.  MUST REPLACE STAINED CEILING TILES IN WASHROOMS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
REPAIR BROKEN FLOOR TILES BEHIND FRONT COUNTER.",41.88192156256051,-87.62606305984501,"(41.88192156256051, -87.62606305984501)"
1345480,JOHNNY ROCKETS,JOHNNY ROCKETS,2048281,Restaurant,Risk 1 (High),177 N State ST,CHICAGO,IL,60601,08/21/2013,Canvass,Out of Business,,41.88527795660976,-87.62778287517119,"(41.88527795660976, -87.62778287517119)"
1114323,JOHNNY ROCKETS,JOHNNY ROCKETS,2048281,Restaurant,Risk 1 (High),177 N State ST,CHICAGO,IL,60601,06/12/2012,Complaint,Fail,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: FOUND NO CITY OF CHICAGO CERTIFICATE OR MANAGER ON DUTY WHILE HANDLING POTENTIALLY HAZARDOUS FOODS (I.E. BEEF, CHICKEN, DAIRY, ETC.) INSTRUCTED TO HAVE BOTH ON SITE AT ALL TIMES. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: MUST STORE ALL WASH CLOTHS IN A BUCKET OF SANITIZER WHEN NOT IN USE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN STORAGE RACKS IN REAR. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND OVER 100 LIVE SMALL FLIES THROUGH OUT THE FACILITY-ON STORAGE RACKS, IN DINING AREA, REAR/FRONT PREP AREA. INSTRUCTED TO ELIMINATE SMALL FLIES AND CLEAN THE AFFECTED AREA. RECOMMENDED CONTACTING PEST CONTROL FOR SERVICES. SERIOUS VIOLATION 07-38-020 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN THE INTERIOR OF ALL FLOOR DRAINS AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN AND MAINTAIN ALL WALLS AND CEILING TILES.",41.88527795660976,-87.62778287517119,"(41.88527795660976, -87.62778287517119)"
588267,JOHNNY ROCKETS,JOHNNY ROCKETS,2048281,Restaurant,Risk 1 (High),177 N State ST,CHICAGO,IL,60601,02/24/2012,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND OVER 100 LIVE SMALL FLIES ON THE PREMISES-REAR PREP, FRONT PREP AND DINING AREA. INSTRUCTED TO ELIMINATE ALL FLIES AND CONTACT PEST CONTROL FOR ASSISTANCE IN ELIMINATING SMALL FLIES. CITATION #70247-13 ISSUED | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST PROPERLY DATE AND LABEL ALL POTENTIALLY HAZARDOUS FOODS IN ALL COOLERS THAT HAVE BEEN REPACKAGED OR REMOVE FROM ITS ORIGINAL CONTAINER. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN AND MAINTAIN ALL STORAGE SHELVES AND PREP TABLES THROUGHT OUT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN AND SANITIZED ALL FLOOR DRAINS THROUGH OUT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST DETAIL CLEAN ALL WALLS AND CEILING TILES AND WALLS THROUGHOUT REMOVE-DUST, DIRT, FOOD AND SMALL FLIES. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPLACE WATER STAINED AND GRAFITTI CEILING TILES IN MEN'S TOILET ROOM. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPLACE MISSING/DAMAGED WALL TILES IN REAR ON THE LOWER WALL BY JOHNNY ROCKET'S WALK-IN COOLER. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST PROVIDE HOT WATER KNOB TO 3-COMP. SINK.",41.88527795660976,-87.62778287517119,"(41.88527795660976, -87.62778287517119)"
114535,JOHNNY ROCKETS,JOHNNY ROCKETS,2048281,Restaurant,Risk 1 (High),177 N State ST,CHICAGO,IL,60601,07/22/2010,License,Fail,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
OBSERVED FOOD/DIRT BUILD UP INSIDE FLOOR DRAINS. MUST CLEAN INTERIOR OF ALL UNCLEAN FLOOR DRAINS AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
MUST DETAIL CLEAN AND SANITIZE ALL WALLS THROUGHOUT MOP SINK ROOM. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. 
 
MUST PROVIDE INTERIOR THERMOMETERS FOR ALL COOLERS.",41.88527795660976,-87.62778287517119,"(41.88527795660976, -87.62778287517119)"
277648,KAIYO,KAIYO,2048283,Restaurant,Risk 1 (High),60 E LAKE ST,CHICAGO,IL,60601,07/22/2010,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: All food establishments that display, prepare, or store potentially hazardous food shall have adequate refrigerated food storage facilities. 
 
MUST TURN ON SUSHI COOLERS, AMBIENT AIR TEMPERATURE MUST BE 40 F OR BELOW FOR COOLERS. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. 
 
NO PEST CONTROL LOGBOOK ON PREMISES. INSTRUCTED MANAGER TO PROVIDE A PEST CONTROL LOGBOOK ON PREMISES FROM A LICENSED STATE OF ILLINOIS PEST CONTROL OPERATOR.",41.8858384517594,-87.62584164558255,"(41.8858384517594, -87.62584164558255)"
2088297,FRENCH ACCENT,FRENCH ACCENT,2048386,Restaurant,Risk 1 (High),233 S WACKER DR,CHICAGO,IL,60606,09/15/2017,Canvass,Out of Business,,41.87856015362371,-87.63652387205532,"(41.87856015362371, -87.63652387205532)"
1683228,FRENCH ACCENT,FRENCH ACCENT,2048386,Restaurant,Risk 1 (High),233 S WACKER DR,CHICAGO,IL,60606,02/16/2016,Canvass,Fail,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: OBSERVED PREVIOUS MINOR VIOLATION FROM REPORT3 DATED 10-08-2015 REPORT #1578739 STILL EXIST,(IE VIOLATION #38-LOW WATER PRESSURE AT HAND SINK BY THE REAR 3-COMP SINK).MUST REPAIR FOR ADEQUATE HAND WASHING.SERIOUS VIOLATION ISSUED 7-42-090. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED UPPER INTEIOR PANEL INSIDE ICE MACHINE AND INTERIOR DOOR NOT CLEAN.MUST CLEAN AND MAINTAIN.ALSO STORAGE UNIT AT DELI PREP STATION. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INTERIOR CEILING AND FAN GUARDS INSIDE WALK IN COOLER NOT CLEAN/MAINTAIN.MUST CLEAN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED BROKEN FLOORS TILES AROUND DEEP FRYERS IN FRONT PREP AREA AND FLOORS NEED REGROUTING THRU-OUT DISH REAR PREP AREA.MUST REPAIR BOTH FLOOR AREAS.ALSO STORAGE ON FLOORS UNDER STORAGE SHELVING IN LIQOUR STORAGE ROOM.MUST PROPERLY ELEVATE ALL STORAGE OFF FLOORS. | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND FOODS MAINTAINED AT IMPROPER COLD TEMPERATURES AT FRONT COUNTER FOOD LINE.APPROX 1LB-COOKED TURKEY SAUSAGE-50.F,CHICKEN-46.7F,PORK SAUSAGE-69.7F/51.8F.APPOX 4LBS OF FOOD AT COST APPOX $40.00 WAS REMOVED AND DISCARDED BY MANAGER-CDI. MUST MAINTAIN COLD FOODS AT 40F OR BELOW. CRITICAL VIOLATION ISSUED 7-38-005A.",41.87856015362371,-87.63652387205532,"(41.87856015362371, -87.63652387205532)"
1447302,FRENCH ACCENT,FRENCH ACCENT,2048386,Restaurant,Risk 1 (High),233 S WACKER DR,CHICAGO,IL,60606,05/16/2014,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: NOTED SEVERAL FRUIT FLIES IN REAR STORAGE AREA MOP SINK AREA AND REAR PREP AREA. ALSO NOTED FRUIT FLIES IN DINING AREA ON LIGHT FIXTURES AND CEILING ABOVE CUSTOMER SERVING LINE. MUST REMOVE. INSTRUCTED TO CONTACT PEST CONTROL FOR SERVICE. SERIOUS VIOLATION 7-38-020. | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: EXPOSED HAND WASH SINK IN DELI AREA BLOCKED /UNACCESSIBLE WITH COLD HOLDING PREP STATION IN FRONT OF IT. ALSO NOTED AT REAR EXPOSED HAND WASH SINK BEING USED AS A ICE BATH FOR COOLING A LARGE CONTAINER OF TOMATO SOUP. MUST REMOVE TO PROVIDE ACCESS. INSTRUCTED THAT HANDWASHING 
ONLY AT HAND WASH SINKS. CRITICAL VIOLATION 7-38-030. | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: NO SANITARY HAND DRYING DEVICE/PAPER TOWELS AT ANY EXPOSED HAND WASH SINK IN PREP AREAS. MUST PROVIDE. CRITICAL VIOLATION 7-38-030. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE CLUTTER AT REAR BY MOP SINK AREA IN THE FORM OF BOXES AND HUGE GARBAGE BIN TO PREVENT PEST HARBORAGE. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO FOOD SANITATION CERTIFICATE POSTED OR CERTIFIED FOOD MANAGER ON DUTY AT TIME OF INSPECTION WHILE POTENTIALLY HAZARDOUS FOODS (CHICKEN, SAUSAGES, EGGS, HAM, SOUPS ETC.) ARE BEING HANDLED PREPARED AND SERVED. MUST PROVIDE. SERIOUS VIOLATION 7-38-012.  | 6. HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS. - Comments: OBSERVED SEVERAL FOOD HANDLERS WITH POOR HYGIENIC PRACTICES, HANDLING FOOD REMOVING GLOVES TOUCHING KNIVES, CUTTING BOARDS AND WASH TOWELS NO WASHING HANDS BETWEEN OPERATIONS AND PLACING GLOVES ON RETURNING TO FOOD HANDLING. INSTRUCTED ON PROPER HANDWASHING AND CLEANING/SANITIZING UTENSILS, CUTTING BOARDS 
CRITICAL VIOLATION 7-38-010(A). | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: NOTED RAW FOOD (BULK HAMS)ON TOP SHELF ABOVE READY-TO-EAT FOODS, COOKED CHICKEN, VEGETABLES AND SAUCES IN WALK-IN COOLER. INSTRUCTED ON PROPER STORAGE, NO EVIDENCE OF CROSS-CONTAMINATION. SERIOUS VIOLATION 
7-38-005(A). | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: PROVIDE LIGHT SHIELD AND END CAPS AT CEILING IN DRY FOOD STORAGE AREA. 
PROVIDE LIGHT IN MOP SINK AREA.  | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: MUST PROPERLY STORE KNIVES CLEANED AND SANITIZED IN KNIFE RACK WHEN NOT IN USE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN/SANITIZE ALL PREP COUNTERS AND STATIONS OF FOOD STAINS AND DEBRIS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS THROUGHTOUT REAR PREP AREA AND SEAL OPENING AT FLOOR UNDER STORAGE RACKS IN DRY FOOD STORAGE AREA TO PREVENT PEST BREEDING. 
CLEAN FLOORS AROUND EQUIPMENT IN FRONT PREP/SERVING AREA.",41.87856015362371,-87.63652387205532,"(41.87856015362371, -87.63652387205532)"
463221,FRENCH ACCENT,FRENCH ACCENT,2048386,Restaurant,Risk 1 (High),233 S WACKER DR,CHICAGO,IL,60606,11/30/2010,License,Fail,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.  MUST INSTALL A SPLASHGUARD TO THE LEFT OF REAR HANDSINK (BESIDE THE PREP TABLE). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. MUST CLEAN FOLLOWING: DRY STORAGE SHELVES, DE-LIME INTERIOR OF DISHROOM. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. MUST RE-GROUT FLOOR TILES BY THE DISHMACHINE & CLEAN ALL FLOOR DRAINS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. MUST RE-CAULK AT SPLASHGUARD OF 3-COMP SINK & DISHMACHINE; REPLACE BROKEN TILE BY SOAP DISPENSER AT MOP ROOM. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. MUST FIX FOLLOWING: BOTTOM PIPE OF REAR HANDSINK & AT BASE OF HOT WATER FAUCET/SPRAYER AT DISHMACHINE.",41.87856015362371,-87.63652387205532,"(41.87856015362371, -87.63652387205532)"
463222,FRENCH ACCENT,FRENCH ACCENT,2048387,Restaurant,Risk 1 (High),233 S WACKER DR,CHICAGO,IL,60606,11/30/2010,License,Fail,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.  MUST PROVIDE SPLASHGUARD AT THE LEFT SIDE OF REAR HANDSINK. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. MUST DE-LIME INTERIOR OF DISHMACHINE & CLEAN STORAGE SHELVES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.  MUST RE-GROUT FLOOR TILES AT DISHMACHINE AREA & CLEAN ALL DRAINS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  MUST REPLACE CAULKING AT SPLASHGUARD OF 3-COMP SINK & AT DISHMACHINE & REPLACE BROKEN TILE BY SOAP DISPENSER AT MOP ROOM. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. MUST REPLACE BROKEN PIPE UNDER REAR HANDSINK & FIX LEAKY FAUCET AT SPRAYER OF DISHMACHINE.",41.87856015362371,-87.63652387205532,"(41.87856015362371, -87.63652387205532)"
1690326,DUNKIN DONUTS,DUNKINDONUTS,2048983,Restaurant,Risk 2 (Medium),203 N LA SALLE ST,CHICAGO,IL,60601,04/20/2016,Canvass,Out of Business,,41.885822047853026,-87.63230373508567,"(41.885822047853026, -87.63230373508567)"
315240,DUNKIN DONUTS,DUNKINDONUTS,2048983,Restaurant,Risk 2 (Medium),203 N LA SALLE ST,CHICAGO,IL,60601,08/02/2010,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: All food establishments that display, prepare, or store potentially hazardous food shall have adequate refrigerated food storage facilities. 
 
REACH IN COOLER AT IMPROPER TEMPERATURE OF 50 DEGREES F.  MUST REPAIR OR ADJUST SO THAT IT MAINTAINS 40 DEGREES F AND BELOW. 7-38-005A. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline. 
 
PROVIDE SPLASH GUARD BETWEEN MOP SINK AND 3 COMPARTMENT SINK IN PREP AREA. | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: All cold food shall be stored at a temperature of 40F or less. 
 
FOUND 22 PINTS OF MILK AT IMPROPER TEMPERATURES RANGING BETWEEN 51-58 DEGREES F.  MUST MAINTAIN AT 40 DEGREES F AND BELOW.  7-38-005A.  NO CITATION ISSUED NOT OPEN FOR BUSINESS.",41.885822047853026,-87.63230373508567,"(41.885822047853026, -87.63230373508567)"
470498,OASIS CAFE #2,OASIS CAFE #2,2049106,Restaurant,Risk 1 (High),405 S WELLS ST,CHICAGO,IL,60607,12/04/2010,Consultation,Fail,,41.876697903610385,-87.63354313948199,"(41.876697903610385, -87.63354313948199)"
